Url,Title,Overview,Genres
https://www.themoviedb.org/tv/81779-pipi-pupu-e-rosmarina?language=en-US,"Pipì, Pupù e Rosmarina",We don't have an overview translated in English. Help us expand our database by adding one.,Animation
https://www.themoviedb.org/tv/80741?language=en-US,Familiar Wife,"After receiving a bizarre chance to go back in time, a man wakes up to find that his whole life — including the person he married — is different.","Drama, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/96348-atiye?language=en-US,The Gift,A painter in Istanbul embarks on a personal journey as she unearths universal secrets about an Anatolian archaeological site and its link to her past.,"Mystery, Drama, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/74802-karppi?language=en-US,Deadwind,"When Sofia Karppi, a detective in her 30's who is trying to get over her husband's death, discovers the body of a young woman on a construction site, she triggers a chain of events that threatens to destroy her life again.","Drama, Crime"
https://www.themoviedb.org/tv/70384-tin-star?language=en-US,Tin Star,"The story of Jim Worth, an expat British police officer starting a new life with his family as police chief in Little Big Bear, an idyllic town near the Rocky Mountains. When his small town is overrun by migrant workers from a massive new oil refinery – the wave of drugs, prostitution and organised crime that follows them threatens to sweep away everything in its wake.","Crime, Drama, Family"
https://www.themoviedb.org/tv/120998-poker-face?language=en-US,Poker Face,"Follow Charlie Cale, a woman with an extraordinary ability to tell when someone is lying, as she hits the road and, at every stop, encounters a new cast of characters and crimes she can't help but solve.","Mystery, Crime"
https://www.themoviedb.org/tv/38603?language=en-US,Beelzebub,"Violent delinquent Oga encounters a baby one day, which crawls onto his back and immediately forms an attachment to him. Though he doesn't know it yet, this baby is named Kaiser de Emperana Beelzebub IV, or ""Baby Beel"" for short—the son of the Demon Lord!","Animation, Comedy, Drama"
https://www.themoviedb.org/tv/70112-the-good-karma-hospital?language=en-US,The Good Karma Hospital,"The story of British-Asian junior doctor Ruby Walker who arrives at the run-down Good Karma Hospital to join a dedicated team of over-worked medics. Run by a gloriously eccentric Englishwoman, Lydia Fonseca, this under-funded but creatively resourceful cottage hospital is the beating heart of the local community. It’s much more than just a medical outpost - it’s a home.",Drama
https://www.themoviedb.org/tv/37743-eva-luna?language=en-US,Eva Luna,"A young woman’s quest for happiness is marred by the secrets and deceptions perpetuated by an evil family. Eva González (Blanca Soto) came to Los Angeles with her father and sister in search of a better life. She goes to work as the personal attendant to Julio Arismendi, the ailing founder of Publicidad Arismendi, unknowingly becoming a pawn to kill him by his wife, Marcela (Susana Dosamantes). When the beautiful Eva catches the eye of Julio’s son, Leonardo Arismendi (Julian Gil), and his best friend, Daniel Villanueva (Guy Ecker), she becomes the target of Victoria (Vanessa Villela), who is Leonardo’s sister and Daniel’s girlfriend. But Daniel leaves Victoria for Eva, and on the day of Eva and Daniel’s wedding, Eva’s father is killed in a hit-and-run accident. Can her future husband be responsible? “Eva Luna” is a 2010 telenovela produced by Venevisión International in collaboration with Univision Studios. It is a remake of the 1997 Telemundo telenovela “Aquamarina.”",Drama
https://www.themoviedb.org/tv/68163?language=en-US,Princess of Lanling King,"Duanmu Ling, the last surviving member of the Dragon Sect, embarks on a journey to find the legendary Qingluan mirror and Lican sword, powerful heirlooms that could reunite the country. Disguised as the niece of a high official, she crosses paths with Prince Gao Changgong and Yuwen Yong, both of whom she grows close to, forcing her to choose between love and loyalty.",Drama
https://www.themoviedb.org/tv/241063-escort-boys?language=en-US,Escort Boys,"In Camargue, four guys in dire straits turn to escorting to save their childhood beekeeping estate. Coached by the group's little sister who manages this unique 'business' in the region, they will have to service women and, through their desires... learn to be men of today.","Drama, Comedy"
https://www.themoviedb.org/tv/118821?language=en-US,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,"The world's number one assassin has been reincarnated as the eldest son of a family of aristocrat assassins. In exchange for being reincarnated in another world, a goddess has imposed upon him one condition. ""Kill the Hero who is prophesied to destroy the world."" This was to be the mission in his new life. The synergistic effect of the vast knowledge and experience he gained that made all manner of assassinations possible in the modern world, and the secret techniques and magic of the fantasy world's most powerful family of assassins turn him into the greatest assassin of all time.","Animation, Action & Adventure, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/74635-the-untitled-action-bronson-show?language=en-US,The Untitled Action Bronson Show,"Action Bronson hosts this talk show straight from the Munchies Kitchen. A little food, a lot of chaos. All Action.",Talk
https://www.themoviedb.org/tv/139307?language=en-US,To Fly With You,"Shen Zhengyi, a passionate ice skater, strives to become a professional short-track speed skater by joining the Zhu Feng Sports Club. Despite lacking formal training, she overcomes physical and mental challenges, earning her teammates' trust and becoming a standout competitor. Along the way, she uncovers past secrets involving her mother and coach Zhuang Yue, forming a strong teacher-student bond as both generations fight for their dreams.",Drama
https://www.themoviedb.org/tv/57161-iyanla-fix-my-life?language=en-US,Iyanla: Fix My Life,A self-help program that features Vanzant helping Americans to overcome difficulties in their lives.,Reality
https://www.themoviedb.org/tv/88408-the-new-pope?language=en-US,The New Pope,"As Pope Pius XIII hangs between life and death in a coma, charming and sophisticated moderate English aristocrat Sir John Brannox is placed on the papal throne and adopts the name John Paul III. A sequel series to “The Young Pope.”",Drama
https://www.themoviedb.org/tv/204154-scavengers-reign?language=en-US,Scavengers Reign,When a deep space freighter is damaged by a solar flare its surviving crew are stranded on a beautiful and unforgiving planet. They begin to learn the true nature of this planet as they try to survive long enough to escape or be rescued.,"Sci-Fi & Fantasy, Drama, Animation"
https://www.themoviedb.org/tv/24710?language=en-US,Nadia: The Secret of Blue Water,"In mankind's grasp for the future, a sinister foe known only as Gargoyle begins his plans to take over the world. Nadia, with the help of a young inventor, Jean Ratlique, and Captain Nemo of the submarine Nautilus, must fight to save the world from Gargoyle and Neo-Atlantis.","Animation, Action & Adventure, Sci-Fi & Fantasy, Drama, Family"
https://www.themoviedb.org/tv/66276-the-night-of?language=en-US,The Night Of,"After a night of partying with a female stranger, a man wakes up to find her stabbed to death and is charged with her murder.","Crime, Drama, Mystery"
https://www.themoviedb.org/tv/62142-the-returned?language=en-US,The Returned,"A small town that is turned upside down when several local people, who have long been presumed dead, suddenly reappear; their presence creates both positive and negative consequences. As families are reunited, the lives of those who were left behind are challenged both physically and emotionally.","Drama, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/33912-eliot-kid?language=en-US,Eliot Kid,"Eliot Kid is a French/British animated children's television series composed of 53 episodes produced by Samka Productions, Safari de Ville, and The BBC. The series was directed by Gilles Cazaux. Lead voices and voice direction for both seasons were conducted by animation voice director, Matthew Géczy. French version and cast for both seasons were conducted by Kris Bénard. The series features Eliot, the little kid with an overactive imagination that turns the most commonplace situations into Hollywood action-adventure blockbusters, along with his two friends, Mimi and Kaytoo.","Animation, Comedy"
https://www.themoviedb.org/tv/24835-clannad?language=en-US,Clannad,"Tomoya Okazaki is a third year high school student resentful of his life. His mother passed away from a car accident when he was younger, causing his father to resort to alcohol and cigarettes. This results in fights between the two until Tomoya's shoulder is injured in a fight. Since then, Tomoya has had distant relationships with his father, causing him to become a delinquent over time. While on a walk to school, he meets a strange girl named Nagisa Furukawa who is a year older, but is repeating due to illness. Due to this, she is often alone as most of her friends have moved on. The two begin hanging out and slowly, as time goes by, Tomoya finds his life shifting in a new direction.","Animation, Comedy, Drama, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/58474-cosmos?language=en-US,Cosmos,Famed astrophysicist Neil deGrasse Tyson provides clarity for the vision of the cosmos as he voyages across the universe with never-before-told stories that delve into the scientific concepts of the laws of gravity and the origins of space and time.,Documentary
https://www.themoviedb.org/tv/17287-party-down?language=en-US,Party Down,A group of struggling actors and dysfunctional dreamers wait for their big break while they are stuck serving hors d'oeurves for a Hollywood catering company 'Party Down.',Comedy
https://www.themoviedb.org/tv/72874-tim-and-eric-s-bedtime-stories?language=en-US,Tim and Eric's Bedtime Stories,Tim and Eric's dark comedy anthology series.,Comedy
https://www.themoviedb.org/tv/66863?language=en-US,Unlimited Fafnir,"Twenty-five years ago, the world suddenly changed when monsters called “Dragons” appeared; seeking to ravage the earth and find mates. Over time, superhuman girls possessing the powers of the dragons, called “D girls” were born. Yuu Mononobe is the only male “D” in existence and is forced to enroll at Midgar - an academy for D girls. At the academy, he accidentally runs into Iris, a delinquent D girl, while she’s naked, and even reunites with this long lost sister, Mitsuki, whom he was separated with at birth. Will Iris and Yuu, the boy who is supposed to become the strongest assassin, be able to challenge the seven dragons that threaten to destroy the world?","Action & Adventure, Animation"
https://www.themoviedb.org/tv/98177-trying?language=en-US,Trying,"All Nikki and Jason want is a baby—the one thing they can't have. So they decide to adopt. With their dysfunctional friends, screwball families, and chaotic lives, will the adoption panel agree that they're ready to be parents?",Comedy
https://www.themoviedb.org/tv/33400-terriers?language=en-US,Terriers,"Ex-cop and recovering alcoholic Hank Dolworth partners with his best friend, former criminal Britt Pollack, in an unlicensed private investigation business. The series is set in Ocean Beach, San Diego, California, although it is portrayed as a distinct town, with Dolworth having once been a member of the fictional Ocean Beach Police Department.","Crime, Drama, Comedy"
https://www.themoviedb.org/tv/14657-the-onedin-line?language=en-US,The Onedin Line,"The Onedin Line is a BBC television drama series which ran from 1971 to 1980. The series was created by Cyril Abraham.The series is set in Liverpool from 1860 to 1886 and deals with the rise of a shipping line, the Onedin Line, named after its owner James Onedin. Around this central theme are the lives of his family, most notably his brother and partner, shop owner Robert, and his sister Elizabeth, giving insight into the lifestyle and customs at the time, not only at sea, but also ashore. The series also illustrates some of the changes in business and shipping, such as from wooden to steel ships and from sailing ships to steam ships. It shows the role that ships played in affairs like international politics, uprisings and the slave trade.",Drama
https://www.themoviedb.org/tv/83097?language=en-US,The Promised Neverland,"Surrounded by a forest and a gated entrance, the Grace Field House is inhabited by orphans happily living together as one big family, looked after by their ""Mama,"" Isabella. Although they are required to take tests daily, the children are free to spend their time as they see fit, usually playing outside, as long as they do not venture too far from the orphanage — a rule they are expected to follow no matter what. However, all good times must come to an end, as every few months, a child is adopted and sent to live with their new family... never to be heard from again.However, the three oldest siblings have their suspicions about what is actually happening at the orphanage, and they are about to discover the cruel fate that awaits the children living at Grace Field, including the twisted nature of their beloved Mama.","Animation, Mystery, Sci-Fi & Fantasy, Action & Adventure, Drama, Crime"
https://www.themoviedb.org/tv/113985-outer-range?language=en-US,Outer Range,"A rancher fighting for his land and family stumbles upon an unfathomable mystery at the edge of Wyoming’s wilderness, forcing a confrontation with the Unknown in ways both intimate and cosmic in the untamable American West.","Drama, Mystery, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/70305-my-brother-my-brother-and-me?language=en-US,"My Brother, My Brother and Me","The McElroy brothers are not experts, and their advice should never be followed. Justin, Travis, and Griffin are three brothers from Huntington, West Virginia who have turned their popular comedy podcast into an advice show that frequently spins out of control and barely offers any advice.",Comedy
https://www.themoviedb.org/tv/60831?language=en-US,Knights of Sidonia,"An alien race called Gauna has destroyed Earth. leaving humanity struggling to survive aboard the spaceship Sidonia. Even though it’s been a century since the last encounter with the Gauna, military service is mandatory. For Nagate Tanikaze, whose grandfather secretly hid him in the forgotten bowels of Sidonia, it’s a strange new world as he’s forced to come to the surface. Yet his recruitment comes just in time, for the Gauna have suddenly reappeared.","Action & Adventure, Animation, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/4716-digging-for-the-truth?language=en-US,Digging for the Truth,"Digging for the Truth was a History Channel television series. The first three seasons of the show focused on host Josh Bernstein, who journeyed on various explorations of historical icons and mysteries. Bernstein is the president and CEO of BOSS and has a degree in anthropology and psychology from Cornell University. The show airs every Monday night at 9:00 EST on the History Channel. The series premiered in January, 2005 and has since become the highest-rated series in the history of The History Channel, which was surprising given the previous show ""Time Titans"" from the production crew never made it past the pilot. The third season premiered on January 22, 2007, with a 2-hour special event on the quest for Atlantis.Bernstein announced on February 20, 2007, that he would be leaving The History Channel and Digging for the Truth, and would, as of April, join The Discovery Channel as an executive producer and host of a new prime-time series and specials. Hunter Ellis, host of Tactical to Practical and Man, Moment, Machine for The History Channel, then replaced Josh Bernstein as host.",Documentary
https://www.themoviedb.org/tv/30958-charlie-and-lola?language=en-US,Charlie and Lola,Charlie and Lola is a British animated television series based on the Charlie and Lola books written by Lauren Child. It aired from 2005–2008. The animation uses a collage style that emulates the style of the original books. Three series were commissioned by and initially broadcast on the BBC between 2005 and 2008. The series are produced by Tiger Aspect and have been subsequently broadcast in more than twenty countries. The series has won multiple BAFTA awards.,"Kids, Animation, Family"
https://www.themoviedb.org/tv/128285?language=en-US,The Land,"When she was 5 years old, Seo Hee's mother ran off with one of their servants and she was left with her father, who had never been kind to her.",Drama
https://www.themoviedb.org/tv/66803-falling-water?language=en-US,Falling Water,"The story of three unrelated people, who slowly realize that they are dreaming separate parts of a single common dream.","Drama, Mystery, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/68146?language=en-US,Ninja Girl & Samurai Master,"The anime centers on a young female ninja named Chidori, whose dream is to help the Warring States-era warlord Oda Nobunaga to achieve his goals.","Action & Adventure, Animation, Comedy"
https://www.themoviedb.org/tv/89905-normal-people?language=en-US,Normal People,"Marianne and Connell weave in and out of each other's lives in this exploration of sex, power and the desire to love and be loved.",Drama
https://www.themoviedb.org/tv/40244-the-client-list?language=en-US,The Client List,"Riley Parks delicately balances two starkly different lives -- one as a single mom in a conservative town struggling to provide for her family and the other as a savvy and ambitious businesswoman working with a rowdy, sexy and unpredictable group of women.",Drama
https://www.themoviedb.org/tv/139203-drag-race-philippines?language=en-US,Drag Race Philippines,"The hit global drag phenomenon is now in the Philippines! Watch as 12 iconic queens slay and race to the finish line and compete to be the first ever Drag Race Superstar from the Philippines. It’s the Filipinos’ time to shine, henny... and you ain’t seen nothing yet!",Reality
https://www.themoviedb.org/tv/223397-cidade-de-deus-a-serie?language=en-US,City of God: The Fight Rages On,"Twenty years after City of God, Buscapé recounts how conflicts between police, traffickers, and militias impacted the community.","Drama, Crime"
https://www.themoviedb.org/tv/42047-el-talisman?language=en-US,The Talisman,"El Talismán is a telenovela co-produced by Venevision and Univision Studios, starring Blanca Soto and Rafael Novoa as the main protagonists, and Aarón Díaz, Lola Ponce, and Marcela Mar as the main antagonists. Univision had announced that El Talismán would air on the network as part of the 2011–2012 programming schedule, and was confirmed to air in 2012 on November 11, 2011. Though 120 episodes were planned to be produced, the episode count was reduced to a total of 98 due to low ratings.From January 30 to February 3, 2012, Univision aired El Talismán at 8pm central, replacing one hour of Una familia con suerte, and later at 9pm central from February 6 to March 9, 2012. Though El Talismán was seen by 5 million viewers during its premiere day, viewership declined overtime during its prime time airings. As a result, Univision aired El Talismán at 1pm central from March 12 to June 15, 2012.",Drama
https://www.themoviedb.org/tv/254653-the-thundermans-return?language=en-US,The Thundermans: Undercover,"Twins Phoebe and Max Thunderman embark on a mission to alleviate the threat in the seaside town of Secret Shores, as well as helping Chloe develop her superhero abilities by bringing her along on their undercover mission. Chloe forms a bond with two classmates while they investigate suspicious activity coming from the local school, who don’t realize their new friend has secret powers. As the danger increases, the Thunderman trio must stay in town indefinitely, leaving the squabbling twins in charge of raising their younger sister.","Action & Adventure, Kids, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/73625?language=en-US,Nothing Gold Can Stay,"Zhou Ying is sold to the powerful Shen family by her foster father, yet successfully escapes by sneaking into merchant Wu Ping’s palanquin. The Wu family agreed to take her in after witnessing her remarkable business acumen, and she ends up marrying Wu Ping. The drama will chronicle the life of the Qing Dynasty's richest female merchant, and her struggles to keep the Wu family business afloat during the last years of the Qing Dynasty. Shen Xingyi is a happy-go-lucky young sir who has never known hardship in his life. After meeting Zhou Ying, he eventually decides to change his ways and becomes a mature noble who is willing to protect his country and family from disaster. He has a seemingly unrequited love for Zhou Ying.",Drama
https://www.themoviedb.org/tv/82204-building-off-the-grid?language=en-US,Building Off the Grid,"Adventurers and their teams battle Mother Nature to build unique homes in remote areas. From unpredictable weather to encroaching wildlife, will they build in time to beat their deadlines?","Reality, Documentary"
https://www.themoviedb.org/tv/64555-frontier?language=en-US,Frontier,"The chaotic and violent struggle to control wealth and power in the North American fur trade in late 18th century Canada. Told from multiple perspectives, Frontier takes place in a world where business negotiations might be resolved with close-quarter hatchet fights, and where delicate relations between native tribes and Europeans can spark bloody conflicts.","Action & Adventure, Drama"
https://www.themoviedb.org/tv/37851?language=en-US,Digimon Fusion,"Digimon Fusion, known in Japan as Digimon Xros Wars and in Malaysia as Digimon Fusion Battles, is the sixth anime children television series in the Digimon franchise by Akiyoshi Hongō, produced by Toei Animation. It follows a boy named Taiki Kudō who utilizes the power of joining together Digimon in order to save the Digital World. The series was broadcast on TV Asahi and Asahi Broadcasting Corporation between July 6, 2010 and March 25, 2012, divided into three seasons, titled Xros Wars, The Evil Death Generals and the Seven Kingdoms, and The Young Hunters Who Leapt Through Time respectively.The series has been licensed outside of Asia by Saban Brands and is internationally by MarVista Entertainment. An English-language version, produced by Saban, began airing in North America on Nickelodeon from September 7, 2013, and later on The CW's Vortexx programming block. An alternate English-language version began airing on Disney XD in Malaysia from December 8, 2012.","Animation, Action & Adventure, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/13591-scientific-american-frontiers?language=en-US,Scientific American Frontiers,"Scientific American Frontiers was an American television program primarily focused on informing the public about new technologies and discoveries in science and medicine. It was a companion program to the Scientific American magazine. The show was produced for PBS in the U.S. by The Chedd-Angier Production Company, Watertown, Massachusetts, and typically aired once every two to four weeks. To this day, the shows can be viewed on-line at their website, and continue to air regularly on the national digital channel World.The show first aired in 1990 with MIT professor Woodie Flowers who served as the original host from 1990 to the spring of 1993. Actor Alan Alda became the permanent host starting in the fall season of 1993 and continued until the show ended in 2005. Alda's tenure has been notable for his humble and often humorous approach: in one memorable segment, he became car sick while driving an experimental, virtual reality vehicle. In 2005, Alda published his first round of memoirs, Never Have Your Dog Stuffed: and Other Things I've Learned, published by Random House; in the book, he recalls his intestines becoming strangulated while on location in Chile for the show, an incident that nearly cost him his life since he was in a remote region and it was difficult to get to a doctor. Finally he found one, who turned out to be a M*A*S*H fan. Further, the treatment was familiar to Alda; the historical development of techniques for vascular anastomosis during the Korean war had featured in the show's scripts.",Documentary
https://www.themoviedb.org/tv/139060?language=en-US,Chained Soldier,"Destructive monsters from the Mato dimension threaten the earth, while women gifted with powers from Peaches try to stop them. But to save the world, Yuuki must be willing to become Chief Kyoka's servant both on the battlefield and at home.","Animation, Action & Adventure, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/128252-el-cartel-de-los-sapos-el-origen?language=en-US,The Snitch Cartel: Origins,"In Cali during the '60s and '70s, two brothers juggle family, romance and the joint pursuit of a burning ambition: to rule Colombia's drug industry.","Crime, Drama"
https://www.themoviedb.org/tv/90492-dark-web?language=en-US,Dark/Web,A horror anthology series that explores the dangers of a totally connected world.,Sci-Fi & Fantasy
https://www.themoviedb.org/tv/87822-charlie-s-colorforms-city?language=en-US,Charlie's Colorforms City,"Charlie creates fun stories using different shapes, and he needs your help! Come along for kid-friendly adventures here, there — and everywhere.","Animation, Kids"
https://www.themoviedb.org/tv/18768-shirley-temple-s-storybook?language=en-US,Shirley Temple's Storybook,"Shirley Temple's Storybook is an American children's anthology series hosted and narrated by actress Shirley Temple. The series features adaptations of fairy tales like Mother Goose and other family-oriented stories performed by well-known actors, although one episode, an adaptation of The House of the Seven Gables, was meant for older youngsters.Temple's three children made their acting debuts in the last episode of the first season, ""Mother Goose"".","Family, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/235995-hot-wheels-let-s-race?language=en-US,Hot Wheels Let's Race,Six young hopefuls at the Hot Wheels Ultimate Garage Racing Camp learn the skills they need to become the next generation of amazing racers.,"Animation, Kids, Action & Adventure"
https://www.themoviedb.org/tv/76874-alexa-katie?language=en-US,Alexa & Katie,Lifelong best friends Alexa and Katie are eagerly anticipating the start of their freshman year of high school. The pals confront a crisis that leaves them feeling like outsiders at a time when what seems to matter most is fitting in.,Comedy
https://www.themoviedb.org/tv/66433?language=en-US,Scarlet Heart: Ryeo,A story of a 25-year-old Go Hajin who is transported back in time to the Goryeo Dynasty. She then wakes up in the body of Lady Hae Soo and finds herself amongst the ruling princes of the Wang Family.,"Drama, Sci-Fi & Fantasy, War & Politics"
https://www.themoviedb.org/tv/11275-the-glen-campbell-goodtime-hour?language=en-US,The Glen Campbell Goodtime Hour,"The Glen Campbell Goodtime Hour is an American network television music and comedy variety show hosted by singer Glen Campbell from January 1969 through June 1972 on CBS. He was offered the show after he hosted a 1968 summer replacement for The Smothers Brothers Comedy Hour. Campbell used ""Gentle on My Mind"" as the theme song of the show. The show was one of the few rural-oriented shows to survive CBS's rural purge of 1971.",Comedy
https://www.themoviedb.org/tv/17802-mambo-y-canela?language=en-US,Mambo y canela,We don't have an overview translated in English. Help us expand our database by adding one.,"Drama, Soap"
https://www.themoviedb.org/tv/107329?language=en-US,Go Ahead,"Three friends from troubled families form a unique, lasting bond — but their pasts soon cast a cloud over their lives.","Drama, Family, Comedy"
https://www.themoviedb.org/tv/18545-deadliest-warrior?language=en-US,Deadliest Warrior,"Deadliest Warrior was a television program in which information on historical or modern warriors and their weapons are used to determine which of them is the ""deadliest"" based upon tests performed during each episode. The show was characterized by its use of data compiled in creating a dramatization of the warriors' battle to the death. The show ran for three seasons.",Documentary
https://www.themoviedb.org/tv/70452?language=en-US,The Bride of Habaek,"Yoon So Ah is a pragmatic neuropsychiatrist who carries a tremendous financial burden to run her own practice. Her family has been tasked with serving Ha Baek, a reincarnated water god, for many generations, and So Ah is forced to do the same. Ha Baek starts to develop feelings for So Ah, but he has competition for her heart from Hoo Ye, the CEO of a resort company, who clashes with So Ah over a piece of land but then falls in love with her. Can a relationship between a mortal female and a god have a future?","Drama, Comedy, Sci-Fi & Fantasy"
https://www.themoviedb.org/tv/39501-sidekick?language=en-US,Sidekick,"Most kids dream of being superheroes. Not Eric Needles. Eric dreams of being a sidekick. So you can imagine his elation when his favorite superhero, Maxum Man, selects Eric to be his sidekick. But things take a weird turn when, on the day that Eric is scheduled to start being a full-time sidekick, Maxum Man vanishes. The superhero's disappearance leaves Eric responsible to convince the world that Maxum Man is still on the job, doing what a superhero does. Eric's peers include Kitty Ko, a boy-crazy heroine who serves up stellar advice.","Animation, Comedy, Kids"
https://www.themoviedb.org/tv/74728-carmen-sandiego?language=en-US,Carmen Sandiego,"A master thief who uses her skills for good, Carmen Sandiego travels the world foiling V.I.L.E.'s evil plans -- with help from her savvy sidekicks.","Animation, Action & Adventure, Crime, Kids"
https://www.themoviedb.org/tv/203085-star-wars-tales-of-the-jedi?language=en-US,Star Wars: Tales of the Jedi,Journey into the lives of two distinctly different Jedi from the prequel era – Ahsoka Tano and Count Dooku. Each will be put to the test as they make choices that will define their destinies.,"Animation, Sci-Fi & Fantasy, Action & Adventure"
https://www.themoviedb.org/tv/129231?language=en-US,Stand By Me,"Set in the late Tang Dynasty during Emperor Wenzong's reign, powerful eunuchs control the court. An attempted coup to overthrow the influential eunuch Qiu Ziliang fails, leading Qiu to order the massacre of Prime Minister Wang Yang’s family. Two granddaughters escape, but they are separated. Seven years later, the new emperor, Qi Yan, establishes the Purple Clothes Bureau to confront his godfather, Qiu Ziliang. Now grown, the sisters return under new identities: Qiu Yanzhi as Qiu Ziliang’s adopted daughter and Chen Ruoyun as Qi Yan’s sword-bearer. Although on opposing sides, both seek to dismantle Qiu Ziliang’s power and restore balance to the Tang Dynasty.",Drama
https://www.themoviedb.org/tv/97565?language=en-US,Forest,"Kang San-Hyeok is a member of the 119 special rescue team. He is handsome and smart, but he does not remember his childhood. Jung Young-Jae is an enthusiastic surgical resident.Kang San-Hyeok and Jung Young-Jae meet at a mysterious forest. Even though they do not want to, they must live together in the mysterious forest. Living there, they discover small pleasures. Kang San-Hyeok and Jung Young-Jae soon uncover a secret about themselves and the forest.",Drama
https://www.themoviedb.org/tv/82000-murdertown?language=en-US,Murdertown,"Each episode of this true crime docuseries sees Katherine Kelly tell the compelling, step-by-step story of how one extraordinary murder was solved and how it fit a disturbing wider pattern in one particular city.","Documentary, Crime"
https://www.themoviedb.org/tv/80213-the-purge?language=en-US,The Purge,"Set in a dystopian America ruled by a totalitarian political party, the series follows several seemingly unrelated characters living in a small city. Tying them all together is a mysterious savior who’s impeccably equipped for everything the night throws at them. As the clock winds down with their fates hanging in the balance, each character is forced to reckon with their pasts as they discover how far they will go to survive the night.","Mystery, Crime, Drama"
https://www.themoviedb.org/tv/76721?language=en-US,Wanna Be the Strongest in the World,"Sakura Hagiwara, the main vocalist of the nationally renowned idol group Sweet Diva, suddenly decides to become a female professional wrestler.","Action & Adventure, Animation, Comedy"
https://www.themoviedb.org/tv/66999-go-go?language=en-US,Shounen Ashibe Go! Go! Goma-chan,"The story describes the daily life of Ashibe, an elementary school boy, and his family and friends, including a pet white sea lion.","Animation, Comedy"
https://www.themoviedb.org/tv/196400?language=en-US,Mobile Suit Gundam: The Witch from Mercury,"A. S. (Ad Stella) 122 ― An era when a multitude of corporations have entered space and built a huge economic system. Suletta Mercury, a lone girl from the remote planet Mercury, transfers to the Asticassia School of Technology, run by the Beneritt Group which dominates the mobile suit industry.","Animation, Sci-Fi & Fantasy, Action & Adventure"
https://www.themoviedb.org/tv/37364-hgtv-dream-home?language=en-US,HGTV Dream Home,"The HGTV Dream Home is the American cable network Home & Garden Television's annual project house and sweepstakes, held since 1997. The sweepstakes commences with a January 1st TV special showcasing the fully furnished, custom-built dream home valued in excess of one million dollars; an in-depth tour reveals what makes these homes and their beautiful locations so special.","Reality, Documentary"
https://www.themoviedb.org/tv/75893-v?language=en-US,V,"Once again, Earth is the battleground. But now the aliens whose human guise hides their true reptilian natures are wiser. They believe the secret to their survival on Earth lies in the DNA of the newly born half-human, half-spaceling Starchild. But that's something the world's Resistance Fighters cannot allow.",Sci-Fi & Fantasy
https://www.themoviedb.org/tv/63323?language=en-US,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist,"Sixteen years after the ""Law for Public Order and Morals in Healthy Child-Raising"" banned coarse language in the country, Tanukichi Okuma enrolls in the country's leading elite public morals school and is soon invited into the Anti-Societal Organization (SOX) by its founder, Ayame Kajou. As a member blackmailed into joining by Ayame, Tanukichi ends up taking part in obscene acts of terrorism against the talented student council president Anna (for whom Tanukichi has a crush on).","Animation, Comedy"
https://www.themoviedb.org/tv/67642-swedish-dicks?language=en-US,Swedish Dicks,Two unlicensed Swedish private investigators try to make a living in Los Angeles.,"Comedy, Crime"
https://www.themoviedb.org/tv/63311?language=en-US,Yong Pal,"Operating under the alias Yong-pal, a surgeon gets enmeshed in a dark conspiracy involving a chaebol heiress forcibly put in a medically induced coma.","Drama, Action & Adventure"
https://www.themoviedb.org/tv/25985-kipper?language=en-US,Kipper,"Kipper is a charming collection of tales that follows the adventures of a curious and friendly dog as he explores the world, makes new friends, and learns valuable life lessons through imaginative fun and play.","Kids, Animation"
https://www.themoviedb.org/tv/12703-amigos-x-siempre?language=en-US,Friends 4 Ever,"The story is set at a prestigious, but rigid and repressive school called Instituto Vidal. Its strict owner, Julia Vidal, was once kind but has now turned into a bitter woman following the death of her husband and her daughter, Lauriel. Her granddaughter, Ana, a very sweet and intelligent 10 year old, also has been affected by the death: She has been rendered virtually speechless by the trauma, though she expresses herself through music and possesses an extraordinary ability to move objects with her mind. Ana's unscrupulous father, Francisco Capistrán, however, has taken advantage of the situation to try to steal Julia's school. The timely arrival of Ana's uncle, Salvador, Amanda and her adopted son changes everything. Ana’s sad and lonely life takes an unexpected turn for the better and she regains her joy in a series of adventures bursting with humor, excitement, music and thrilling surprises.","Soap, Drama, Family"
https://www.themoviedb.org/tv/127973?language=en-US,Good and Evil,"Originally a celestial being guarding the myriad demons of Wangchuan, Chun Yao was mistakenly demoted and became the King of All Demons at Bailing Lake. He is reluctantly joined by the unfortunate Princess Hansheng of the Northern Kingdom, as they embark on a mythical journey to search for the ""Destiny Book"" and evade a ""millennial catastrophe.""","Drama, Sci-Fi & Fantasy"
